name,type,cell_id,google_id,status,search,source,geometry,neighborhood,x,y,id
The Salvation Army Ray and Joan Kroc Corps Community Center,Community Spaces,Cell 97,ChIJgz7DsUt644kRLozx23tX69w,checked,community center,google_api,"c(-71.070246, 42.319511)",Dorchester,-71.070246,42.319511,1776
The Sisters of St Joseph of Boston,Places of Worship,Cell 121,NA,new,NA,humancoding_fall,"c(-71.1441688, 42.3516044)",Brighton,-71.1441688,42.3516044,1777
the Square Root,Social Businesses,Cell 44,ChIJJweBdxF_44kRwHZQqR__CUU,checked,cafe,google_api,"c(-71.130498, 42.286762)",Roslindale,-71.130498,42.286762,1778
The Underground Dog Park,Parks,Cell 145,ChIJCdBDKnl744kRdev-kL9X-uM,checked,park,google_api,"c(-71.060468, 42.34414)",South Boston,-71.060468,42.34414,1779
The Universal Church,Places of Worship,Cell 98,ChIJL7f1hUx644kRQzAGAMeDgDI,checked,place of worship,google_api,"c(-71.066154, 42.317328)",Dorchester,-71.066154,42.317328,1780
the vintage garden,Parks,Cell 145,ChIJpf8GuRJ644kRlmJOn53MClQ,checked,garden,google_api,"c(-71.064767, 42.342482)",South End,-71.064767,42.342482,1781
The VU,Social Businesses,Cell 84,ChIJ0WG99nd544kRnkpCSzyJGuw,checked,cafe,google_api,"c(-71.10181, 42.312467)",Jamaica Plain,-71.10181,42.312467,1782
The Way Of The Cross Holy Church Pastor Em. Kelley,Places of Worship,Cell 58,ChIJ533KYfl744kRib7HGcs_L3g,checked,place of worship,google_api,"c(-71.089738, 42.286306)",Dorchester,-71.089738,42.286306,1783
THe West End Museum,Other,Cell 173,NA,new,NA,humancoding_fall,"c(-71.0638316, 42.3641914)",West End,-71.0638316,42.3641914,1784
Theodore Parker Unitarian Church,Places of Worship,Cell 42,ChIJc1ioSC5_44kRQwz94xrIP80,checked,place of worship,google_api,"c(-71.155307, 42.286418)",West Roxbury,-71.155307,42.286418,1785
Theresa Hynes Park,Parks,Cell 104,ChIJVVXFOk9444kR2W-oPsOK6DM,checked,park,google_api,"c(-71.154553, 42.344265)",Brighton,-71.154553,42.344265,1786
Thetford Evans Playground,Parks,Cell 59,ChIJu2lqavR744kR_xIoFo5TfvE,checked,park,google_api,"c(-71.077749, 42.283196)",Dorchester,-71.077749,42.283196,1787
Thomas J Butler Memorial Park,Parks,Cell 148,ChIJ19iRyEd744kR_G3lKNUHSuw,"checked, visited",park,google_api,"c(-71.027363, 42.338488)",South Boston,-71.027363,42.338488,1788
Thomas J Kane Square,Parks,Cell 98,ChIJ5ehY81F644kRVxFTHZ6oDog,checked,square,google_api,"c(-71.059991, 42.319797)",Dorchester,-71.059991,42.319797,1789
Thomas Johnson Community Center,Community Spaces,Cell 107,ChIJxQZbaiF644kR3C9pBR8Kuzk,"checked, visited",community center,google_api,"c(-71.09355, 42.3344)",Mission Hill,-71.09355,42.3344,1790
Thomas M. Menino YMCA,Community Spaces,Cell 17,NA,new,NA,humancoding_fall,"c(-71.120468, 42.2569994)",Hyde Park,-71.120468,42.2569994,1791
Thompson Square,Parks,Cell 193,ChIJUb5Cre1w44kRS4AOacWEnoA,checked,square,google_api,"c(-71.064504, 42.375325)",Charlestown,-71.064504,42.375325,1792
Thoreau Path,Parks,Cell 173,NA,new,NA,humancoding_fall,"c(-71.0660015, 42.364767)",West End,-71.0660015,42.364767,1794
Thornton Street Urban Farm & Community Gardens,Community Spaces,Cell 96,NA,new,NA,humancoding_fall,"c(-71.0913059, 42.3237836)",Roxbury,-71.0913059,42.3237836,1796
Tierney Learning Center,Community Spaces,Cell 127,ChIJQWvJjV9644kRNoK5kDByYdY,checked,community center,google_api,"c(-71.050363, 42.330543)",South Boston,-71.050363,42.330543,1797
Tiger Sugar,Social Businesses,Cell 140,NA,new,NA,humancoding_fall,"c(-71.1315518, 42.3509926)",Allston,-71.1315518,42.3509926,1798
Timothy Baptist Church,Places of Worship,Cell 107,NA,"new, visited",NA,humancoding_fall,"c(-71.0922335, 42.328766)",Roxbury,-71.0922335,42.328766,1799
Tina Nail,Social Businesses,Cell 43,NA,new,NA,humancoding_fall,"c(-71.139591, 42.286)",Roslindale,-71.139591,42.286,1800
Titus Sparrow Park,Parks,Cell 144,ChIJoS5PexF644kRgNAaf-V1WY8,checked,park,google_api,"c(-71.07979, 42.343569)",South End,-71.07979,42.343569,1801
Tobin Community Center Garden,Parks,Cell 107,NA,new,NA,humancoding_fall,"c(-71.0979669, 42.3328885)",Mission Hill,-71.0979669,42.3328885,1802
Tokava,Social Businesses,Cell 83,ChIJfYVp-3F544kRJ9ZChXvdSGo,checked,cafe,google_api,"c(-71.114369, 42.314779)",Jamaica Plain,-71.114369,42.314779,1803
Tom White's Garden,Parks,Cell 161,ChIJZfU3zxdx44kRO7YDfgbfDg4,checked,garden,google_api,"c(-71.072946, 42.355837)",Beacon Hill,-71.072946,42.355837,1804
Tontine Crescent,Parks,Cell 174,NA,new,NA,humancoding_fall,"c(-71.0584897, 42.3555801)",Downtown,-71.0584897,42.3555801,1805
Toohing Playground,Parks,Cell 71,NA,new,NA,humancoding_fall,"c(-71.0497848, 42.2840551)",Dorchester,-71.0497848,42.2840551,1806
Top Class Cuts Barber Shop,Social Businesses,Cell 69,NA,"new, visited",NA,humancoding_fall,"c(-71.07206874, 42.29412183)",Dorchester,-71.07206874,42.29412183,1807
Top of the Line Barbershop,Parks,Cell 5,ChIJE0ea70V-44kRjRcZSYSQBW0,checked,square,google_api,"c(-71.132256, 42.237119)",Hyde Park,-71.132256,42.237119,1808
Town Field and Doherty-Gibson Playground,Parks,Cell 79,ChIJw9EUzqJ744kR10PPuK1tOqY,checked,park,google_api,"c(-71.061212, 42.297493)",Dorchester,-71.061212,42.297493,1809
Tradesman Coffee shop & Pizza Bar,Social Businesses,Cell 192,NA,new,NA,humancoding_fall,"c(-71.0719328, 42.380445)",Charlestown,-71.0719328,42.380445,1810
Trash Field,Parks,Cell 88,NA,"new, visited",NA,humancoding_fall,"c(-71.05304785, 42.3080328)",Dorchester,-71.05304785,42.3080328,1812
Tree of Life Bookstore,Social Businesses,Cell 140,ChIJ7YXQbUN544kRyZtl7yVe-IU,checked,bookstore,google_api,"c(-71.132088, 42.35408)",Allston,-71.132088,42.35408,1814
Tremont Temple Baptist Church,Places of Worship,Cell 174,NA,new,NA,humancoding_fall,"c(-71.0607005, 42.3576063)",Downtown,-71.0607005,42.3576063,1816
Tri Js' House-Barbering & Hair,Social Businesses,Cell 79,NA,new,NA,humancoding_fall,"c(-71.0591268, 42.3001989)",Dorchester,-71.0591268,42.3001989,1817
Trident Booksellers & Cafe,Social Businesses,Cell 143,ChIJPWuhSAV644kRBAzOCF4Bqno,checked,bookstore,google_api,"c(-71.08669, 42.348357)",Back Bay,-71.08669,42.348357,1819
Trinity Church,Places of Worship,Cell 161,NA,new,NA,humancoding_fall,"c(-71.0756384, 42.3499469)",Back Bay,-71.0756384,42.3499469,1820
Trinity Lutheran Church,Places of Worship,Cell 64,ChIJ90dWYzp544kRU4qpSvr9niU,checked,place of worship,google_api,"c(-71.129902, 42.298865)",West Roxbury,-71.129902,42.298865,1821
"Trotter School Playground
",Parks,Cell 85,NA,new,NA,humancoding_fall,"c(-71.0887362, 42.3150857)",Roxbury,-71.0887362,42.3150857,1822
Tufts University Health Sciences Bookstore,Social Businesses,Cell 162,ChIJ_xxf1Hl644kRq0JShChNG00,checked,bookstore,google_api,"c(-71.06143, 42.350386)",Chinatown,-71.06143,42.350386,1824
Turtle Pond,Parks,Cell 24,ChIJk2dlL-J-44kRv9CsJFuYOMM,checked,park,google_api,"c(-71.14258, 42.266416)",Hyde Park,-71.14258,42.266416,1825
Tutti Frutti,Social Businesses,Cell 207,NA,new,NA,humancoding_fall,"c(-71.027944, 42.3793724)",East Boston,-71.027944,42.3793724,1826
Tweed Barbers of Boston,Social Businesses,Cell 145,NA,new,NA,humancoding_fall,"c(-71.0682178, 42.342109)",South End,-71.0682178,42.342109,1827
Twelfth Baptist Church,Places of Worship,Cell 108,NA,new,NA,humancoding_fall,"c(-71.0828633, 42.3255393)",Roxbury,-71.0828633,42.3255393,1828
Twin Donuts,Social Businesses,Cell 139,NA,new,NA,humancoding_fall,"c(-71.1379885, 42.3535419)",Allston,-71.1379885,42.3535419,1829
Tynan Community Center,Community Spaces,Cell 147,ChIJL90w_pF644kRtS6XQUa-Ihw,checked,community center,google_api,"c(-71.039007, 42.334526)",South Boston,-71.039007,42.334526,1830
Ula Café,Social Businesses,Cell 84,ChIJWYB2dHt544kRz0iK2CaKUsk,checked,cafe,google_api,"c(-71.103995, 42.314645)",Jamaica Plain,-71.103995,42.314645,1831
UMass Boston Bookstore,Social Businesses,Cell 100,ChIJtTdAVvh644kRfSDJpe0dSSA,checked,bookstore,google_api,"c(-71.036355, 42.312976)",Dorchester,-71.036355,42.312976,1832
UMass Harborwalk Park,Parks,Cell 100,NA,new,NA,humancoding_fall,"c(-71.0407887, 42.3124449)",Dorchester,-71.0407887,42.3124449,1833
Underground at Ink Block,Parks,Cell 145,NA,new,NA,humancoding_fall,"c(-71.0617996, 42.3440536)",South End,-71.0617996,42.3440536,1834
Union Church,Places of Worship,Cell 144,ChIJt9192xN644kRxDVjQ-aNKAc,checked,place of worship,google_api,"c(-71.079137, 42.343135)",South End,-71.079137,42.343135,1835
Union Park Street Play Area,Parks,Cell 145,ChIJpc77fRt744kRDoKCm0GOsKI,checked,park,google_api,"c(-71.065578, 42.339535)",South End,-71.065578,42.339535,1836
Union Square,Parks,Cell 139,ChIJN7w9-M5544kRe91-drN_Ow8,checked,square,google_api,"c(-71.136636, 42.353696)",Allston,-71.136636,42.353696,1837
Union Square Donuts Outpost,Social Businesses,Cell 139,ChIJWf3ikUl544kR37TYm6WroFU,checked,square,google_api,"c(-71.144158, 42.356963)",Brighton,-71.144158,42.356963,1841
Union Street Park,Parks,Cell 174,NA,new,NA,humancoding_fall,"c(-71.0569401, 42.3604451)",Downtown,-71.0569401,42.3604451,1842
Unique 8 Hair Place,Social Businesses,Cell 162,NA,new,NA,humancoding_fall,"c(-71.0602568, 42.3506871)",Chinatown,-71.0602568,42.3506871,1843
United Baptist Church,Places of Worship,Cell 95,NA,new,NA,humancoding_fall,"c(-71.1051013, 42.3223675)",Jamaica Plain,-71.1051013,42.3223675,1846
United Congregational Church of Weston,Places of Worship,Cell 144,NA,new,NA,humancoding_fall,"c(-71.077155, 42.3418354)",South End,-71.077155,42.3418354,1847
United Emmanuel Holiness Church,Places of Worship,Cell 125,NA,new,NA,humancoding_fall,"c(-71.0842239, 42.3352877)",Roxbury,-71.0842239,42.3352877,1848
United Health Church,Places of Worship,Cell 145,ChIJQT7HPK1744kRxHqr1bOH__0,checked,place of worship,google_api,"c(-71.069852, 42.346262)",South End,-71.069852,42.346262,1849
"United House of Prayer
",Places of Worship,Cell 76,NA,new,NA,humancoding_fall,"c(-71.0881687, 42.3078473)",Roxbury,-71.0881687,42.3078473,1850
Unity Tower Garden,Parks,Cell 144,NA,new,NA,humancoding_fall,"c(-71.0722713, 42.3413299)",South End,-71.0722713,42.3413299,1851
Universal Buddhist Congregation,Places of Worship,Cell 206,NA,new,NA,humancoding_fall,"c(-71.0374178, 42.3781621)",East Boston,-71.0374178,42.3781621,1852
University Bible Fellowship,Places of Worship,Cell 120,ChIJM1yPoiV544kRSu6Iw4_XA6k,checked,place of worship,google_api,"c(-71.151768, 42.349211)",Brighton,-71.151768,42.349211,1853
Uphams Corner Branch of the Boston Public Library,Community Spaces,Cell 98,ChIJAZ7BX7N744kRtKZoENzwO8o,checked,library,google_api,"c(-71.067651, 42.314753)",Dorchester,-71.067651,42.314753,1854
Upscale Nail Design,Social Businesses,Cell 96,NA,new,NA,humancoding_fall,"c(-71.0814409, 42.3206186)",Roxbury,-71.0814409,42.3206186,1855
Valenti Square,Parks,Cell 183,NA,new,NA,humancoding_fall,"c(-71.0585879, 42.3649156)",West End,-71.0585879,42.3649156,1856
Ventura Park,Parks,Cell 49,ChIJU6xjOPd944kRJU_qVgqPKP4,checked,park,google_api,"c(-71.063522, 42.269458)",Dorchester,-71.063522,42.269458,1858
Veterans Memorial,Parks,Cell 124,NA,"new, visited",NA,humancoding_fall,"c(-71.08959597, 42.33777247)",Fenway,-71.08959597,42.33777247,1859
Veterans Park,Parks,Cell 110,ChIJwU_TBlx644kRm94JYefFSkQ,checked,park,google_api,"c(-71.056277, 42.328373)",South Boston,-71.056277,42.328373,1860
Victory Road Park,Parks,Cell 79,NA,new,NA,humancoding_fall,"c(-71.0523956, 42.2962876)",Dorchester,-71.0523956,42.2962876,1861
Victory Road Park,Parks,Cell 80,ChIJA8_8VqB744kRrkXtB4uvhrw,checked,park,google_api,"c(-71.046796, 42.298812)",Dorchester,-71.046796,42.298812,1862
Villa Sombrero Café,Social Businesses,Cell 97,ChIJtfkgIEp644kRbj9qeSMfFEs,checked,cafe,google_api,"c(-71.071983, 42.32131)",Dorchester,-71.071983,42.32131,1863
Vine Street Community Center,Community Spaces,Cell 109,ChIJc1_ufzd644kRv21Bz5dN9FM,checked,community center,google_api,"c(-71.076723, 42.326786)",Roxbury,-71.076723,42.326786,1864
Virginia and Monadnock Streets Garden,Parks,Cell 97,NA,new,NA,humancoding_fall,"c(-71.0686511, 42.3171209)",Dorchester,-71.0686511,42.3171209,1865
Vivi Bubble Tea Mass Ave,Social Businesses,Cell 143,NA,new,NA,humancoding_fall,"c(-71.0868407, 42.3458031)",Back Bay,-71.0868407,42.3458031,1866
Voice of the Gospel,Places of Worship,Cell 36,ChIJr5vHyB9844kRCxYdtj4LNDM,checked,place of worship,google_api,"c(-71.096327, 42.265824)",Mattapan,-71.096327,42.265824,1867
Wachusett Street Park,Parks,Cell 66,ChIJUxWFeNF544kRejqKD7DSy2s,checked,park,google_api,"c(-71.112678, 42.296279)",Jamaica Plain,-71.112678,42.296279,1868
Wakullah St. CG,Community Spaces,Cell 96,NA,new,NA,humancoding_fall,"c(-71.0867623, 42.3221341)",Roxbury,-71.0867623,42.3221341,1869
Walden Garden,Parks,Cell 95,NA,new,NA,humancoding_fall,"c(-71.1046482, 42.3253585)",Jamaica Plain,-71.1046482,42.3253585,1870
Waldren Road Garden,Parks,Cell 85,NA,new,NA,humancoding_fall,"c(-71.0952691, 42.3158182)",Roxbury,-71.0952691,42.3158182,1871
Walker Playground,Parks,Cell 47,ChIJdyerkwZ844kROypuZy0iRQU,checked,park,google_api,"c(-71.089336, 42.277826)",Mattapan,-71.089336,42.277826,1872
Walnut Park Play Area,Parks,Cell 85,NA,new,NA,humancoding_fall,"c(-71.0940308, 42.3144931)",Roxbury,-71.0940308,42.3144931,1873
"Walthall Chapel
",Places of Worship,Cell 97,NA,new,NA,humancoding_fall,"c(-71.077988, 42.316607)",Roxbury,-71.077988,42.316607,1874
Waltham Square,Parks,Cell 145,ChIJHeB9xVd744kRaWP7OPzh2OM,checked,square,google_api,"c(-71.067709, 42.340605)",South End,-71.067709,42.340605,1875
Warren Gardens/Gendrot Trust,Parks,Cell 96,NA,new,NA,humancoding_fall,"c(-71.0834118, 42.3234902)",Roxbury,-71.0834118,42.3234902,1876
Washburn Street Green,Parks,Cell 110,NA,new,NA,humancoding_fall,"c(-71.0570495, 42.3250631)",Dorchester,-71.0570495,42.3250631,1877
Water Resources Authority Library,Community Spaces,Cell 194,ChIJnV_fXPZw44kR2a045qTOPTw,checked,library,google_api,"c(-71.053723, 42.375696)",Charlestown,-71.053723,42.375696,1881
Waterfront Park,Parks,Cell 163,ChIJaZBCF6Nx44kRa3oPEspnpEg,checked,park,google_api,"c(-71.044763, 42.352923)",South Boston Waterfront,-71.044763,42.352923,1882
Weesh Bake Shop,Social Businesses,Cell 44,NA,new,NA,humancoding_fall,"c(-71.1300144, 42.2866892)",Roslindale,-71.1300144,42.2866892,1884
Wesley United Methodist Church,Places of Worship,Cell 49,ChIJfU4mb3R844kR-vs9CzK89S8,checked,place of worship,google_api,"c(-71.069661, 42.274286)",Mattapan,-71.069661,42.274286,1888
West 2nd Street Park and Community Garden,Parks,Cell 146,NA,new,NA,humancoding_fall,"c(-71.051398, 42.3419978)",South Boston,-71.051398,42.3419978,1889
West End Branch of the Boston Public Library,Community Spaces,Cell 173,ChIJDfObXppw44kR_ZSvg_yTle4,checked,library,google_api,"c(-71.065052, 42.36154)",West End,-71.065052,42.36154,1890
West Napoli Cafe,Social Businesses,Cell 31,ChIJyweZADB_44kRjrRZHBGY5Ow,checked,cafe,google_api,"c(-71.15681, 42.283614)",West Roxbury,-71.15681,42.283614,1892
West Roxbury Basketball Courts,Parks,Cell 31,NA,new,NA,humancoding_fall,"c(-71.1559206, 42.2825726)",West Roxbury,-71.1559206,42.2825726,1894
West Roxbury Branch of the Boston Public Library,Community Spaces,Cell 31,ChIJs3XDqDp_44kRlafca6Lxxr4,checked,library,google_api,"c(-71.157465, 42.283372)",West Roxbury,-71.157465,42.283372,1895
West Roxbury Parkway,Parks,Cell 32,ChIJMaLuL9Z-44kRUbAmg3VR4Wk,checked,park,google_api,"c(-71.142252, 42.278962)",Roslindale,-71.142252,42.278962,1896
West Springfield Garden,Parks,Cell 125,NA,new,NA,humancoding_fall,"c(-71.0779613, 42.3381579)",South End,-71.0779613,42.3381579,1897
West Street Urban Wild,Parks,Cell 18,ChIJS66vZQp_44kRzEj3W1RhbSA,checked,park,google_api,"c(-71.1160553, 42.257116)",Hyde Park,-71.1160553,42.257116,1899
West Village Quad,Parks,Cell 124,NA,"new, visited",NA,humancoding_fall,"c(-71.0926798, 42.3372984)",Fenway,-71.0926798,42.3372984,1900
Westerly Burying Ground,Places of Worship,Cell 31,NA,new,NA,humancoding_fall,"c(-71.158774, 42.281505)",West Roxbury,-71.158774,42.281505,1901
WFM Coffee Bar,Social Businesses,Cell 105,ChIJy3ZEirN544kRkZUTUqD46tE,checked,cafe,google_api,"c(-71.140303, 42.342771)",Brighton,-71.140303,42.342771,1902
"Wheatland Community Garden
",Parks,Cell 69,NA,"new, visited",NA,humancoding_fall,"c(-71.0761603, 42.292667)",Dorchester,-71.0761603,42.292667,1903
White Birch Gardens,Parks,Cell 42,NA,new,NA,humancoding_fall,"c(-71.147675, 42.289119)",West Roxbury,-71.147675,42.289119,1904
White Street Baptist Church,Places of Worship,Cell 206,NA,new,NA,humancoding_fall,"c(-71.03703, 42.380786)",East Boston,-71.03703,42.380786,1905
Whitey McGra Memorial,Parks,Cell 148,NA,"new, visited",NA,humancoding_fall,"c(-71.0257163, 42.3331392)",South Boston,-71.0257163,42.3331392,1906
Wiliana's Beauty Salon,Social Businesses,Cell 44,NA,new,NA,humancoding_fall,"c(-71.1299029, 42.2846652)",Roslindale,-71.1299029,42.2846652,1907
William A. Meaney Playground,Parks,Cell 98,NA,new,NA,humancoding_fall,"c(-71.0590809, 42.3188432)",Dorchester,-71.0590809,42.3188432,1908
William F. Flaherty Playground,Parks,Cell 84,NA,new,NA,humancoding_fall,"c(-71.1044547, 42.311853)",Jamaica Plain,-71.1044547,42.311853,1909
William G. Walsh Playground,Parks,Cell 49,ChIJoxBSCnV844kRxbheUArcw00,checked,park,google_api,"c(-71.070948, 42.276928)",Mattapan,-71.070948,42.276928,1910
"William J. Devine Golf Course at Franklin Park
",Parks,Cell 76,NA,new,NA,humancoding_fall,"c(-71.0885327, 42.3010608)",Roxbury,-71.0885327,42.3010608,1911
William Lloyd Garrison Fountain,Parks,Cell 107,NA,"new, visited",NA,humancoding_fall,"c(-71.09245051, 42.32822613)",Roxbury,-71.09245051,42.32822613,1912
Williams Square,Parks,Cell 11,ChIJcTOoKWJ-44kRPzwbWtX0Yf4,checked,park,google_api,"c(-71.114957, 42.24584)",Hyde Park,-71.114957,42.24584,1914
Willian Miller Memorial Park,Parks,Cell 147,NA,new,NA,humancoding_fall,"c(-71.0367679, 42.3414718)",South Boston,-71.0367679,42.3414718,1915
Willow Path,Parks,Cell 74,NA,"new, visited",NA,humancoding_fall,"c(-71.1197469, 42.3066255)",Jamaica Plain,-71.1197469,42.3066255,1916
Willowwood Rock,Parks,Cell 58,NA,new,NA,humancoding_fall,"c(-71.0860943, 42.2856039)",Dorchester,-71.0860943,42.2856039,1917
Wilson Park,Parks,Cell 105,NA,new,NA,humancoding_fall,"c(-71.1459603, 42.3410216)",Brighton,-71.1459603,42.3410216,1918
Windermore Community Garden,Community Spaces,Cell 98,NA,new,NA,humancoding_fall,"c(-71.0626215, 42.3149313)",Dorchester,-71.0626215,42.3149313,1919
Winthrop Playground,Parks,Cell 97,ChIJB97yWwB744kRL3RA9ejL8j8,checked,park,google_api,"c(-71.07597, 42.317451)",Roxbury,-71.07597,42.317451,1920
Winthrop Square,Parks,Cell 193,ChIJYeToXfJw44kRfc8Wp9rwENI,checked,park,google_api,"c(-71.059991, 42.374444)",Charlestown,-71.059991,42.374444,1921
Wood Island Bay Edge Park,Parks,Cell 208,NA,new,NA,humancoding_fall,"c(-71.0146796, 42.3800266)",East Boston,-71.0146796,42.3800266,1922
Woodworth Square,Parks,Cell 18,ChIJhRFPwQR_44kRWvaMxomHca4,checked,square,google_api,"c(-71.112599, 42.255637)",Hyde Park,-71.112599,42.255637,1923
Worchester Street Community Garden,Parks,Cell 125,NA,new,NA,humancoding_fall,"c(-71.0795921, 42.3406124)",South End,-71.0795921,42.3406124,1924
Word of Life Tabernacle,Places of Worship,Cell 95,ChIJs2ZWVX5544kR4h7Rqm7ROCY,checked,place of worship,google_api,"c(-71.100278, 42.319071)",Jamaica Plain,-71.100278,42.319071,1925
Wormwood Park,Parks,Cell 163,ChIJ3coGI35644kRv9JWb6j2fmA,checked,park,google_api,"c(-71.05038, 42.347601)",South Boston Waterfront,-71.05038,42.347601,1926
Yawkey Konbit Kreyol Center | Dorchester,Community Spaces,Cell 86,ChIJURt2T8Z744kR_ssH1tyUdTg,checked,community center,google_api,"c(-71.077116, 42.306389)",Dorchester,-71.077116,42.306389,1927
Yi Fang Taiwan Fruit Tea,Social Businesses,Cell 144,NA,new,NA,humancoding_fall,"c(-71.0812233, 42.3501916)",Back Bay,-71.0812233,42.3501916,1928
YMCA Youth Development Center,Community Spaces,Cell 119,ChIJS1VnEnV544kRUInTgti0yuc,checked,community center,google_api,"c(-71.165902, 42.35063)",Brighton,-71.165902,42.35063,1929
Yusuf Mosque,Places of Worship,Cell 104,NA,new,NA,humancoding_fall,"c(-71.154564, 42.340933)",Brighton,-71.154564,42.340933,1930
Z Nails & Spa,Social Businesses,Cell 36,NA,new,NA,humancoding_fall,"c(-71.0939543, 42.2690985)",Mattapan,-71.0939543,42.2690985,1931
Zafiro Barber Shop,Social Businesses,Cell 207,NA,new,NA,humancoding_fall,"c(-71.0277665, 42.3789704)",East Boston,-71.0277665,42.3789704,1933
Zia Gianna - Italian Bakery & Caffè,Social Businesses,Cell 70,ChIJ0as4tpB744kR9Qmf4JddnD4,checked,cafe,google_api,"c(-71.063065, 42.290943)",Dorchester,-71.063065,42.290943,1936
Zion Assembly Apostolic Church,Places of Worship,Cell 68,NA,new,NA,humancoding_fall,"c(-71.0806387, 42.2964505)",Dorchester,-71.0806387,42.2964505,1937
